# Voltage,Current
-0.00316 31.56320
0.00661 0.01508
0.01670 0.11360
0.02693 0.21642
0.03725 0.31868
0.04725 0.42038
0.05655 0.51936
0.06695 0.61974
0.07656 0.72066
0.08719 0.82102
0.09696 0.92365
0.10680 1.02491
0.11696 1.12485
0.12681 1.22516
0.13728 1.32762
0.14690 1.42861
0.15690 1.52798
0.16690 1.62859
0.17706 1.73134
0.18683 1.83109
0.19738 1.93011
0.20684 2.03151
0.21716 2.13192
0.22685 2.23347
0.23716 2.33388
0.24732 2.43660
0.25670 2.53639
0.26741 2.63512
0.27725 2.73747
0.28741 2.84004
0.29710 2.94079
0.30695 3.04005
0.31711 3.14097
0.32680 3.24209
0.33712 3.34272
0.34720 3.44492
0.35713 3.54645
0.36697 3.64588
0.37674 3.74639
0.38714 3.84824
0.39683 3.95006
0.40691 4.04886
0.41715 4.14912
0.42699 4.25153
0.43715 4.35261
0.44723 4.45317
0.45732 4.55435
0.46654 4.65406
0.47724 4.75469
0.48717 4.85742
0.49725 4.95960
0.50686 5.05991
0.51710 5.15771
0.52726 5.25986
0.53734 5.36245
0.54711 5.46388
0.55696 5.56285
0.56673 5.66178
0.57720 5.76314
0.58736 5.86370
0.59744 5.96644
0.60690 6.06690
0.61745 6.16609
0.62823 6.26694
0.63730 6.36923
0.64715 6.47042
0.65692 6.56978
0.66731 6.67065
0.67763 6.77300
0.68700 6.87477
0.69732 6.97516
0.70709 7.07651
0.71780 7.17526
0.72710 7.27544
0.73640 7.37780
0.74710 7.47938
0.75703 7.57874
0.76734 7.67709
0.77750 7.77961
0.78727 7.88090
0.79767 7.98169
0.80736 8.08205
0.81721 8.18230
0.82721 8.28405
0.83698 8.38450
0.84722 8.48706
0.85714 8.58833
0.86699 8.68812
0.87723 8.78860
0.88731 8.89092
0.89755 8.99191
0.90724 9.09164
0.91716 9.19175
0.92763 9.29332
0.93717 9.39322
0.94764 9.49364
0.95749 9.59516
0.96734 9.69432
0.97710 9.79488
0.98726 9.89714
0.99750 9.99993
1.00743 10.09967
1.01743 10.19811
1.02759 10.30098
1.03744 10.40207
1.04752 10.50249
1.05744 10.60372
1.06745 10.70426
1.07745 10.80532
1.08769 10.90620
1.09754 11.00856
1.10754 11.11014
1.11731 11.20886
1.12755 11.30890
1.13771 11.41145
1.14740 11.51292
1.15709 11.61182
1.16717 11.71235
1.17764 11.81511
1.18765 11.91612
1.19781 12.01699
1.20757 12.11822
1.21734 12.21772
1.22750 12.31817
1.23774 12.42109
1.24782 12.52357
1.25728 12.62386
1.26767 12.72179
1.27776 12.82395
1.28729 12.92546
1.29800 13.02507
1.30745 13.12559
1.31738 13.22593
1.32746 13.32736
1.33770 13.42772
1.34778 13.53027
1.35724 13.62976
1.36747 13.72826
1.37748 13.83097
1.38803 13.93317
1.39772 14.03467
1.40741 14.13388
1.41780 14.23453
1.42765 14.33692
1.43750 14.43844
1.44774 14.53879
1.45766 14.64025
1.46782 14.73906
1.47767 14.83943
1.48775 14.94164
1.49767 15.04331
1.50752 15.14368
1.51760 15.24214
1.52792 15.34468
1.53745 15.44585
1.54777 15.54679
1.55762 15.64761
1.56778 15.74791
1.57755 15.84911
1.58802 15.94949
1.59802 16.05205
1.60740 16.15232
1.61772 16.25139
1.62780 16.35364
1.63811 16.45622
1.64765 16.55719
1.65781 16.65679
1.66766 16.75663
1.67696 16.85712
1.68790 16.95655
1.69767 17.05877
1.70767 17.16032
1.71767 17.25955
1.72768 17.36017
1.73823 17.46236
1.74823 17.56519
1.75753 17.66490
1.76808 17.76343
1.77801 17.86624
1.78879 17.96785
1.79786 18.06787
1.80763 18.16890
1.81794 18.26965
1.82779 18.37081
1.83803 18.47162
1.84780 18.57394
1.85780 18.67414
1.86733 18.77219
1.87804 18.87495
1.88812 18.97728
1.89773 19.07891
1.90805 19.17738
1.91813 19.27767
1.92759 19.37922
1.93790 19.47967
1.94814 19.58219
1.95768 19.68330
1.96799 19.78302
1.97761 19.88371
1.98800 19.98616
1.99855 20.08825
2.00754 20.18862
2.01770 20.28649
2.02786 20.38870
2.03770 20.48996
2.04802 20.58973
2.05810 20.69023
2.06818 20.79047
2.07803 20.89189
2.08803 20.99234
2.09812 21.09498
2.10757 21.19431
2.11797 21.29300
2.12828 21.39554
2.13813 21.49787
2.14798 21.59925
2.15790 21.69848
2.16806 21.79940
2.17783 21.90078
2.18807 22.00148
2.19839 22.10367
2.20808 22.20520
2.21847 22.30396
2.22808 22.40352
2.23856 22.50502
2.24832 22.60640
2.25934 22.70608
2.26802 22.80632
2.27849 22.90863
2.28803 23.00977
2.29850 23.11059
2.30811 23.21115
2.31827 23.31153
2.32804 23.41331
2.33836 23.51362
2.34805 23.61606
2.35789 23.71637
2.36813 23.81522
2.37829 23.91742
2.38861 24.02009
2.39830 24.12147
2.40822 24.22108
2.41815 24.32005
2.42823 24.41972
2.43831 24.52062
2.44816 24.62304
2.45840 24.72430
2.46832 24.82344
2.47801 24.92431
2.48880 25.02687
2.49864 25.12834
2.50818 25.22742
2.51850 25.32806
2.52826 25.43099
2.53842 25.53233
2.54874 25.63243
2.55843 25.73385
2.56820 25.83358
2.57836 25.93374
2.58875 26.03619
2.59868 26.13821
2.60829 26.23823
2.61845 26.33656
2.62799 26.43916
2.63869 26.54152
2.64838 26.64283
2.65847 26.74148
2.66847 26.84201
2.67832 26.94370
2.68855 27.04408
2.69879 27.14670
2.70817 27.24806
2.71833 27.34782
2.72833 27.44826
2.73842 27.55065
2.74850 27.65121
2.75819 27.75046
2.76850 27.85110
2.77859 27.95332
2.78843 28.05415
2.79812 28.15333
2.80844 28.25476
2.81797 28.35402
2.82907 28.45456
2.83876 28.55692
2.84900 28.65975
2.85838 28.75942
2.86830 28.85771
2.87846 28.96053
2.88862 29.06268
2.89855 29.16416
2.90855 29.26349
2.91824 29.36425
2.92848 29.46538
2.93833 29.56609
2.94896 29.66844
2.95927 29.76985
2.96849 29.86725
2.97897 29.96538
2.98874 30.06803
2.99858 30.16932
3.00882 30.26914
3.01859 30.36958
3.02891 30.47214
3.03867 30.57302
3.04891 30.67359
3.05868 30.77456
3.06822 30.87393
3.07884 30.97481
3.08885 31.07701
3.09870 31.17987
3.10854 31.27977
3.11839 31.37866
3.12886 31.48090
3.13855 31.58269
3.14895 31.68316
3.15856 31.78381
3.16880 31.88207
3.17849 31.98357
3.18849 32.08418
3.19912 32.18613
3.20866 32.28752
3.21889 32.38683
3.22905 32.48751
3.23906 32.58988
3.24867 32.69137
3.25844 32.79017
3.26875 32.89041
3.27876 32.99303
3.28876 33.09428
3.29923 33.19489
3.30885 33.29589
3.31877 33.39562
3.32885 33.49613
3.33893 33.59854
3.34870 33.70015
3.35863 33.80056
3.36879 33.89859
3.37918 34.00087
3.38864 34.10234
3.39864 34.20275
3.40880 34.30429
3.41873 34.40455
3.42850 34.50597
3.43905 34.60666
3.44913 34.70946
3.45905 34.81067
3.46882 34.91043
3.47906 35.01069
3.48875 35.11314
3.49883 35.21363
3.50852 35.31305
3.51892 35.41377
3.52947 35.51506
3.53908 35.61523
3.54909 35.71586
3.55901 35.81758
3.56901 35.91642
3.57878 36.01661
3.58926 36.11901
3.59965 36.22138
3.60918 36.32171
3.61919 36.42019
3.62935 36.52311
3.63865 36.62450
3.64943 36.72522
3.65936 36.82615
