# Voltage,Current
4.99474 50.35538
5.02592 50.44683
5.05679 50.75752
5.08751 51.06874
5.11822 51.37951
5.14932 51.68985
5.17988 51.99989
5.21036 52.30943
5.24154 52.61891
5.27226 52.93060
5.30289 53.24192
5.33368 53.55050
5.36471 53.86122
5.39527 54.17108
5.42559 54.47914
5.45685 54.78683
5.48725 55.09763
5.51797 55.40820
5.54845 55.71779
5.57908 56.02526
5.60964 56.33311
5.63856 56.64264
5.67114 56.94992
5.70147 57.25865
5.73234 57.56735
5.76219 57.87310
5.79220 58.17661
5.82299 58.48452
5.85308 58.79072
5.88395 59.09592
5.91420 59.40321
5.94444 59.70932
5.97461 60.01219
6.00462 60.31703
6.03494 60.62099
6.06511 60.92429
6.09512 61.22748
6.12497 61.53153
6.15475 61.83195
6.18437 62.13303
6.21454 62.43414
6.24431 62.73511
6.27401 63.03576
6.30441 63.33532
6.33387 63.63734
6.36310 63.93572
6.39296 64.23335
6.42211 64.53139
6.45196 64.82939
6.48119 65.12745
6.51042 65.42469
6.53988 65.71788
6.56856 66.01209
6.59795 66.30496
6.62726 66.59964
6.65625 66.89391
6.68493 67.18520
6.71408 67.47573
6.74269 67.76701
6.77184 68.05731
6.79982 68.35081
6.82897 68.63806
6.85741 68.92422
6.88594 69.21157
6.91446 69.49686
6.94260 69.78461
6.97058 70.06962
6.99918 70.35312
7.02716 70.63771
7.05537 70.92107
7.08280 71.20447
7.11086 71.48354
7.13845 71.76270
7.16635 72.04229
7.19370 72.32249
7.22168 72.60070
7.24872 72.87701
7.27599 73.15140
7.30335 73.42794
7.33000 73.70299
7.35704 73.97595
7.38510 74.24669
7.41143 74.52008
7.43777 74.79186
7.46465 75.05900
7.49099 75.32751
7.51788 75.59578
7.54421 75.86405
7.57047 76.12832
7.59650 76.39301
7.62315 76.65621
7.64878 76.91782
7.67457 77.17864
7.69958 77.43860
7.72568 77.69727
7.75139 77.95725
7.77671 78.21426
7.80204 78.46999
7.82728 78.72575
7.85252 78.97979
7.87769 79.23268
7.90223 79.48581
7.92716 79.73467
7.95146 79.98446
7.97639 80.23108
8.00062 80.47917
8.02485 80.72348
8.04884 80.96661
8.07299 81.21166
8.09636 81.45295
8.12129 81.69258
8.14418 81.93384
8.16786 82.17190
8.19162 82.40796
8.21523 82.64561
8.23773 82.87710
8.26094 83.11120
8.28376 83.34560
8.30658 83.57412
8.32901 83.80128
8.35176 84.03008
8.37458 84.25663
8.39622 84.48297
8.41842 84.70408
8.44046 84.92818
8.46273 85.15097
8.48391 85.37079
8.50579 85.58835
8.52744 85.80610
8.54846 86.02230
8.56972 86.23542
8.59012 86.44769
8.61130 86.65782
8.63193 86.87052
8.65249 87.07854
8.67265 87.28594
8.69359 87.49205
8.71360 87.69832
8.73361 87.89930
8.75338 88.09759
8.77260 88.29829
8.79277 88.49683
8.81192 88.69360
8.83130 88.88798
8.85013 89.08254
8.86951 89.27431
8.88796 89.46581
8.90687 89.65401
8.92492 89.83970
8.94344 90.02323
8.96158 90.20840
8.97986 90.39277
8.99714 90.57430
9.01566 90.75193
9.03285 90.93077
9.05036 91.10741
9.06755 91.28277
9.08404 91.45474
